row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
2848,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['it', 'completes', 'teh', 'crciut']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2849,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['a', 'is', 'in', 'a', 'closed', 'circuit', 'when', 'x', 'is', 'closed']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2850,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['it', 'wa', 'in', 'the', 'same', 'path', 'a', 'switch', 'x']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2851,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['bubl', 'a', 'wa', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",1,1,,beetle
2852,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['switch', 'y', 'doe', 'not', 'affect', 'the', 'closed', 'circuit', 'of', 'bulb', 'a']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2853,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['bulb', 'a', 'wa', 'still', 'in', 'a', 'closed', 'path']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2854,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['because', 'there', 'wa', 'no', 'gap', 'in', 'the', 'complete', 'circuit']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2855,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['bulb', 'a', 'is', 'contained', 'in', 'a', 'complete', 'circuit', 'when', 'switch', 'x', 'is', 'closed']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2856,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['because', 'bulb', 'a', 'is', 'in', 'a', 'closed', 'circuit', 'with', 'the', 'battery', 'and', 'switch', 'x']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2857,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['because', 'switch', 'y', 'didnt', 'interfere', 'with', 'the', 'current']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2858,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['it', 'wa', 'a', 'closed', 'path']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2859,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['it', 'ha', 'it', 'own', 'closed', 'path']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2860,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['because', 'a', 'closed', 'circuit', 'wa', 'formed']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2861,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['because', 'bulb', 'a', 'wa', 'still', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",1,1,,beetle
2862,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['there', 'wa', 'a', 'closed', 'path', 'between', 'the', 'battery', 'and', 'bulb', 'a']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",1,1,,beetle
2863,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",85,"['because', 'bulb', 'a', 'wa', 'still', 'contained', 'in', 'a', 'closed', 'path']","['bulb', 'a', 'wa', 'still', 'contained', 'in', 'the', 'same', 'closed', 'path', 'with', 'the', 'battery']",0,1,,beetle
2864,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'bulb', 'a', 'wa', 'still', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2865,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'wa', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2866,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'the', 'path', 'wa', 'closed']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2867,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'it', 'wa', 'contained', 'in', 'same', 'path', 'a', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2868,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'bulb', 'a', 'is', 'contained', 'within', 'the', 'same', 'closed', 'path', 'a', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2869,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['switch', 'y', 'doe', 'not', 'affect', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2870,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'wa', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2871,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['becuase', 'bulb', 'a', 'is', 'on', 'a', 'closed', 'circuit', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2872,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'bulb', 'a', 'is', 'on', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2873,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'bulb', 'a', 'is', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2874,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['the', 'circuit', 'is', 'complete', 'with', 'the', 'battery', 'and', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2875,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['they', 'are', 'contained', 'in', 'the', 'same', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2876,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['switch', 'x', 'is', 'contained', 'in', 'the', 'same', 'path', 'a', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2877,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'in', 'the', 'same', 'path', 'of', 'switch', 'x']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2878,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'it', 'wa', 'not', 'contained', 'in', 'the', 'closed', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2879,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'it', 'wa', 'contained', 'in', 'a', 'closed', 'bath', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2880,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'there', 'wa', 'a', 'gap', 'in', 'the', 'terminal']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2881,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'the', 'switch', 'wa', 'connected', 'to', 'the', 'closed', 'circuit']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2882,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['the', 'path', 'wa', 'closed']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2883,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['the', 'closed', 'path', 'is', 'connected', 'to', 'the', 'light', 'bulb']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2884,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'contain', 'in', 'a', 'closed', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2885,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['there', 'wa', 'closed', 'path', 'between', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2886,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,['l'],"['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2887,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'conected', 'to', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2888,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2889,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['switch', 'y', 'doe', 'not', 'effect', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2890,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['i', 'forgot']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2891,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'switch', 'x', 'is', 'in', 'the', 'same', 'path', 'a', 'blub', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2892,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['switch', 'x', 'is', 'in', 'the', 'closed', 'path', 'with', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2893,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,['yes'],"['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2894,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'wa', 'on']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2895,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['it', 'wa', 'in', 'a', 'closed', 'path', 'with', 'a', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2896,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'and', 'switch', 'x', 'are', 'in', 'the', 'same', 'closed', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2897,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'ha', 'a', 'closed', 'pathway']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2898,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'on', 'a', 'closed', 'circut', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2899,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2900,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'and', 'the', 'battery', 'wa', 'on', 'a', 'closed', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2901,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['dont', 'know']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2902,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['the', 'bulb', 'and', 'the', 'battery', 'is', 'contained', 'on', 'a', 'closed', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2903,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,['no'],"['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2904,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['it', 'wa', 'is', 'a', 'closed', 'circuit', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2905,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['tell', 'answer']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2906,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['switch', 'y', 'is', 'not', 'in', 'the', 'path', 'of', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2907,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['switch', 'y', 'wa', 'in', 'a', 'dfferent', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2908,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2909,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'in', 'a', 'closed', 'path', 'with', 'a', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2910,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'is', 'contained', 'in', 'the', 'closed', 'path', 'with', 'switch', 'x', 'switch', 'y', 'is', 'not', 'in', 'the', 'closed', 'path', 'with', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2911,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'wa', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2912,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,['yes'],"['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2913,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['yes', 'bulb', 'a', 'wa', 'on']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2914,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'it', 'wa', 'contained', 'in', 'a', 'closed', 'circuit']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2915,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['because', 'it', 'wa', 'contained', 'in', 'the', 'battery', 'that', 'ha', 'a', 'closed', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2916,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'wa', 'on', 'because', 'it', 'wa', 'contined', 'in', 'a', 'closed', 'path']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2917,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['i', 'give', 'up']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",0,1,,beetle
2918,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['there', 'wa', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2919,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['beacuse', 'it', 'wa', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2920,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['bulb', 'a', 'wa', 'still', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
2921,"['when', 'switch', 'x', 'wa', 'closed', 'and', 'switch', 'y', 'wa', 'open', 'why', 'wa', 'bulb', 'a', 'on']",86,"['had', 'a', 'closed', 'path', 'to', 'the', 'battery']","['bulb', 'a', 'is', 'still', 'contained', 'in', 'a', 'closed', 'path', 'with', 'the', 'battery', 'and', 'switch', 'x']",1,1,,beetle
