row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
1140,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['direct', 'access', 'to', 'element', 'and', 'speed', 'link', 'list', 'have', 'increas', 'search', 'time', 'to', 'access', 'element', 'even', 'if', 'the', 'list', 'is', 'sort', 'like', 'get', 'the', 'last', 'element', 'without', 'a', 'pointer', 'direct', 'to', 'the', 'end', 'of', 'the', 'list']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",4.5,5,science,texas
1141,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['array', 'item', 'are', 'access', 'direct', 'with', 'equal', 'access', 'time']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",5.0,5,science,texas
1142,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['arraybas', 'implement', 'requir', 'less', 'memori', 'than', 'a', 'pointerbas', 'one']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",3.5,5,science,texas
1143,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['you', 'can', 'access', 'specif', 'element', 'quick', 'in', 'an', 'array', 'in', 'a', 'link', 'list', 'you', 'must', 'travers', 'the', 'list', 'to', 'get', 'access', 'the', 'same', 'element']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",5.0,5,science,texas
1144,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['link', 'list', 'onli', 'allow', 'sequenti', 'access', 'where', 'array', 'allow', 'random', 'access']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",4.5,5,science,texas
1145,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['ani', 'entiti', 'in', 'an', 'array', 'may', 'access', 'immedi', 'wherea', 'a', 'link', 'list', 'must', 'be', 'travers', 'one', 'item', 'at', 'a', 'time', 'becaus', 'each', 'object', 'onli', 'point', 'adjac', 'object']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",5.0,5,science,texas
1146,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['array', 'base', 'implement', 'requir', 'less', 'memori', 'than', 'line', 'list', 'base', 'implement']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",3.5,5,science,texas
1147,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['arraybas', 'implement', 'requir', 'less', 'memori', 'than', 'a', 'pointerbas', 'one']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",3.5,5,science,texas
1148,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['you', 'can', 'go', 'up', 'and', 'down', 'an', 'array', 'but', 'you', 'can', 'onli', 'go', 'one', 'direct', 'while', 'travers', 'a', 'link', 'list']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",3.0,5,science,texas
1149,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['array', 'allow', 'for', 'the', 'random', 'access', 'of', 'ani', 'item', 'contain', 'a', 'ani', 'time', 'link', 'list', 'must', 'be', 'gone', 'through', 'toget', 'to', 'the', 'desir', 'item']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",5.0,5,science,texas
1150,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['in', 'array', 'you', 'have', 'direct', 'access', 'to', 'each', 'element', 'but', 'in', 'link', 'list', 'you', 'have', 'to', 'travers', 'the', 'list', 'up', 'to', 'the', 'element', 'that', 'you', 'need']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",5.0,5,science,texas
1151,"['what', 'is', 'the', 'main', 'advantag', 'of', 'array', 'over', 'link', 'list']",170,"['array', 'size', 'is', 'fix', 'but', 'link', 'is', 'not', 'fix', 'data', 'is', 'also', 'access', 'quicker', 'in', 'array', 'list', 'also', 'memori', 'requir', 'is', 'less', 'and', 'no', 'pointer', 'requir', 'array', 'have', 'random', 'access', 'and', 'less', 'overhead', 'compar', 'to', 'link', 'list', 'have', 'sequenti', 'access', 'onli', 'with', 'too', 'much', 'overhead', 'and', 'no', 'cach', 'memori', 'support', 'on', 'the', 'other', 'hand', 'array', 'allow', 'random', 'access', 'while', 'link', 'list', 'allow', 'onli', 'sequenti', 'access', 'to', 'element', 'singlylink', 'list', 'in', 'fact', 'can', 'onli', 'be', 'travers', 'in', 'one', 'direct']","['the', 'element', 'in', 'an', 'array', 'can', 'be', 'access', 'direct', 'as', 'oppos', 'to', 'link', 'list', 'which', 'requir', 'oper', 'revers']",5.0,5,science,texas
1152,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['they', 'are', 'pass', 'by', 'refer', 'becaus', 'you', 'want', 'the', 'function', 'to', 'chang', 'the', 'pointer']","['by', 'refer']",4.5,5,science,texas
1153,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['link', 'list', 'are', 'pass', 'as', 'argument', 'to', 'a', 'function', 'by', 'pass', 'the', 'head', 'pointer', 'of', 'the', 'list', 'by', 'refer']","['by', 'refer']",5.0,5,science,texas
1154,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['a', 'function', 'with', 'access', 'to', 'a', 'link', 'list', 'head', 'pointer', 'has', 'access', 'to', 'the', 'entir', 'list', 'pass', 'the', 'head', 'poster', 'to', 'a', 'function', 'as', 'a', 'refer', 'argument']","['by', 'refer']",5.0,5,science,texas
1155,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['by', 'use', 'a', 'node']","['by', 'refer']",2.5,5,science,texas
1156,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,['passbyrefer'],"['by', 'refer']",5.0,5,science,texas
1157,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['you', 'send', 'a', 'pointer', 'to', 'an', 'object', 'of', 'the', 'linkedlist', 'class']","['by', 'refer']",2.5,5,science,texas
1158,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['pass', 'as', 'a', 'pointer', 'to', 'the', 'head']","['by', 'refer']",4.0,5,science,texas
1159,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['pass', 'the', 'head', 'pointer', 'of', 'a', 'link', 'list', 'to', 'a', 'function', 'give', 'that', 'function', 'access', 'to', 'all', 'node', 'of', 'that', 'link', 'list']","['by', 'refer']",4.5,5,science,texas
1160,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['you', 'have', 'to', 'pass', 'the', 'head', 'pointer', 'to', 'a', 'function', 'sinc', 'it', 'has', 'access', 'to', 'the', 'entir', 'list']","['by', 'refer']",4.0,5,science,texas
1161,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['you', 'pass', 'the', 'head', 'pointer', 'to', 'a', 'function', 'as', 'a', 'refer', 'argument']","['by', 'refer']",5.0,5,science,texas
1162,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['not', 'answer']","['by', 'refer']",0.0,5,science,texas
1163,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['pass', 'a', 'pointer', 'to', 'a', 'link', 'list', 'object']","['by', 'refer']",2.5,5,science,texas
1164,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['the', 'link', 'list', 'object', 'contain', 'the', 'head', 'through', 'which', 'the', 'other', 'element', 'are', 'access']","['by', 'refer']",3.5,5,science,texas
1165,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['by', 'the', 'head', 'of', 'the', 'list', 'it', 'take', 'the', 'head', 'address', 'and', 'travers', 'from', 'there', 'on', 'in']","['by', 'refer']",4.0,5,science,texas
1166,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['as', 'a', 'pointer', 'node']","['by', 'refer']",3.0,5,science,texas
1167,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['a', 'method', 'with', 'access', 'to', 'a', 'link', 'list', 'head', 'pointer', 'as', 'access', 'to', 'the', 'entir', 'list']","['by', 'refer']",4.0,5,science,texas
1168,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['a', 'function', 'with', 'access', 'to', 'a', 'link', 'list', 'head', 'pointer', 'has', 'access', 'to', 'the', 'entir', 'list', 'pass', 'the', 'head', 'pointer', 'to', 'a', 'function', 'as', 'a', 'refer', 'argument']","['by', 'refer']",5.0,5,science,texas
1169,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['the', 'head', 'pointer', 'is', 'pass', 'to', 'a', 'function', 'as', 'a', 'refer', 'argument']","['by', 'refer']",5.0,5,science,texas
1170,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['the', 'pointer', 'to', 'the', 'first', 'element', 'is', 'pass', 'to', 'a', 'function']","['by', 'refer']",4.0,5,science,texas
1171,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['link', 'list', 'are', 'pass', 'by', 'refer', 'specif', 'the', 'head', 'pointer']","['by', 'refer']",5.0,5,science,texas
1172,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['pass', 'the', 'head', 'pointer', 'to', 'a', 'function', 'as', 'a', 'refer', 'argument']","['by', 'refer']",5.0,5,science,texas
1173,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['by', 'refer']","['by', 'refer']",5.0,5,science,texas
1174,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['by', 'pass', 'the', 'head', 'pointer', 'and', 'go', 'through', 'the', 'list', 'as', 'need', 'insid', 'the', 'function']","['by', 'refer']",4.0,5,science,texas
1175,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['link', 'list', 'are', 'pass', 'by', 'use', 'pointer']","['by', 'refer']",3.0,5,science,texas
1176,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['the', 'head', 'object', 'is', 'pass', 'to', 'the', 'function']","['by', 'refer']",3.5,5,science,texas
1177,"['how', 'are', 'link', 'list', 'pass', 'as', 'argument', 'to', 'a', 'function']",171,"['link', 'list', 'permit', 'insert', 'and', 'remov', 'of', 'node', 'at', 'ani', 'point', 'in', 'the', 'list', 'in', 'constant', 'time', 'but', 'do', 'not', 'allow', 'random', 'access']","['by', 'refer']",1.5,5,science,texas
1178,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['they', 'are', 'pass', 'by', 'refer', 'becaus', 'you', 'want', 'the', 'function', 'to', 'chang', 'the', 'pointer']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",0.5,5,science,texas
1179,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'everi', 'node', 'has', 'a', 'successor', 'which', 'mean', 'that', 'the', 'last', 'node', 'successor', 'is', 'the', 'head', 'or', 'first', 'node']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1180,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['a', 'circular', 'link', 'list', 'is', 'a', 'link', 'list', 'that', 'link', 'item', 'in', 'a', 'continu', 'circl', 'this', 'allow', 'the', 'full', 'list', 'to', 'be', 'travers', 'by', 'start', 'at', 'ani', 'item', 'in', 'the', 'list', 'a', 'fix', 'head', 'or', 'tail', 'is', 'not', 'requir']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",4.5,5,science,texas
1181,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'the', 'last', 'node', 'point', 'to', 'the', 'first', 'node']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1182,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['on', 'a', 'circular', 'link', 'list', 'the', 'end', 'element', 'point', 'to', 'the', 'head', 'thus', 'make', 'the', 'circl', 'a', 'basic', 'link', 'list', 'has', 'noth', 'point', 'to', 'the', 'head', 'and', 'the', 'last', 'element', 'point', 'to', 'null']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1183,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['the', 'circular', 'link', 'list', 'last', 'node', 'point', 'to', 'the', 'begin', 'of', 'the', 'list', 'while', 'a', 'standard', 'link', 'list', 'point', 'to', 'null']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1184,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['the', 'last', 'item', 'in', 'the', 'list', 'point', 'to', 'the', 'head']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1185,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'the', 'last', 'node', 'point', 'back', 'to', 'the', 'first', 'node', 'there', 'is', 'no', 'null']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1186,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['circular', 'link', 'list', 'are', 'most', 'use', 'for', 'describ', 'natur', 'circular', 'structur', 'and', 'have', 'the', 'advantag', 'of', 'regular', 'structur', 'and', 'be', 'abl', 'to', 'travers', 'the', 'list', 'start', 'at', 'ani', 'point']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",2.5,5,science,texas
1187,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['a', 'circular', 'link', 'list', 'has', 'the', 'last', 'node', 'point', 'back', 'to', 'the', 'head', 'of', 'the', 'link', 'list']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1188,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['basic', 'link', 'list', 'point', 'to', 'a', 'null', 'at', 'the', 'end', 'and', 'circular', 'point', 'to', 'the', 'head', 'at', 'the', 'end']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1189,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'the', 'the', 'last', 'item', 'point', 'to', 'the', 'first', 'item']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1190,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['the', 'circular', 'link', 'list', 'tail', 'point', 'to', 'the', 'head', 'wherea', 'the', 'basic', 'link', 'list', 'tail', 'point', 'to', 'a', 'null']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1191,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['a', 'basic', 'link', 'list', 'has', 'an', 'end', 'with', 'a', 'null', 'valu', 'where', 'a', 'circular', 'link', 'list', 'has', 'a', 'pointer', 'from', 'the', 'end', 'to', 'the', 'begin']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1192,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['how', 'to', 'determin', 'the', 'end', 'of', 'the', 'list', 'in', 'basic', 'link', 'list', 'the', 'last', 'element', 'link', 'to', 'a', 'null', 'pointer', 'while', 'circular', 'link', 'list', 'link', 'to', 'the', 'head', 'element', 'at', 'the', 'end']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1193,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['no', 'node', 'in', 'a', 'circular', 'link', 'list', 'contain', 'null', 'the', 'last', 'node', 'point', 'pack', 'to', 'a', 'node', 'within', 'the', 'list']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1194,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list', 'is', 'that', 'a', 'circular', 'link', 'list', 'the', 'last', 'node', 'refer', 'the', 'first', 'node', 'everi', 'node', 'in', 'a', 'circular', 'link', 'list', 'has', 'a', 'successor', 'and', 'no', 'node', 'in', 'a', 'circular', 'link', 'list', 'contain', 'null']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1195,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['no', 'node', 'in', 'a', 'circular', 'link', 'list', 'contain', 'null']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",3.5,5,science,texas
1196,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'the', 'last', 'element', 'point', 'to', 'the', 'head', 'of', 'the', 'list']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1197,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'regular', 'link', 'list', 'the', 'last', 'object', 'point', 'to', 'null', 'in', 'a', 'circular', 'link', 'list', 'the', 'last', 'object', 'point', 'back', 'to', 'the', 'begin', 'of', 'the', 'list']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1198,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'circular', 'link', 'list', 'each', 'node', 'has', 'successor', 'no', 'node', 'contain', 'null', 'while', 'in', 'basic', 'link', 'list', 'last', 'node', 'contain', 'null']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",3.0,5,science,texas
1199,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'the', 'last', 'element', 'point', 'to', 'the', 'first']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1200,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['a', 'circular', 'link', 'list', 'doe', 'not', 'have', 'a', 'last', 'element', 'instead', 'it', 'last', 'item', 'point', 'to', 'the', 'head', 'of', 'the', 'list']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1201,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'the', 'last', 'node', 'contain', 'a', 'pointer', 'that', 'goe', 'back', 'to', 'the', 'first', 'node', 'in', 'a', 'basic', 'link', 'list', 'the', 'last', 'node', 'contain', 'a', 'null', 'pointer']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1202,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'a', 'circular', 'link', 'list', 'the', 'last', 'object', 'is', 'link', 'back', 'to', 'the', 'first', 'object']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",5.0,5,science,texas
1203,"['what', 'is', 'the', 'differ', 'between', 'a', 'circular', 'link', 'list', 'and', 'a', 'basic', 'link', 'list']",172,"['in', 'the', 'case', 'of', 'a', 'non', 'circular', 'link', 'list', 'if', 'you', 'are', 'at', 'the', 'last', 'node', 'of', 'the', 'list', 'and', 'u', 'want', 'to', 'move', 'to', 'first', 'u', 'need', 'to', 'go', 'to', 'one', 'step', 'back', 'till', 'u', 'reach', 'to', 'first', 'but', 'in', 'circular', 'link', 'list', 'from', 'last', 'to', 'first', 'you', 'need', 'to', 'make', 'onli', 'one', 'move', 'in', 'a', 'singl', 'link', 'list', 'u', 'can', 'move', 'onli', 'in', 'one', 'direct', 'but', 'in', 'doubl', 'link', 'list', 'u', 'can', 'move', 'in', 'ani', 'direct', 'back', 'or', 'forward', 'or', 'forward']","['the', 'last', 'element', 'in', 'a', 'circular', 'link', 'list', 'point', 'to', 'the', 'head', 'of', 'the', 'list']",3.5,5,science,texas
1204,"['what', 'is', 'the', 'main', 'advantag', 'of', 'a', 'doublylink', 'list', 'over', 'a', 'basic', 'link', 'list']",173,"['they', 'can', 'travers', 'in', 'both', 'direct']","['all', 'the', 'delet', 'and', 'insert', 'oper', 'can', 'be', 'perform', 'in', 'constant', 'time', 'includ', 'those', 'oper', 'perform', 'befor', 'a', 'given', 'locat', 'in', 'the', 'list', 'or', 'at', 'the', 'end', 'of', 'the', 'list']",3.5,5,science,texas
1205,"['what', 'is', 'the', 'main', 'advantag', 'of', 'a', 'doublylink', 'list', 'over', 'a', 'basic', 'link', 'list']",173,"['in', 'a', 'doubli', 'link', 'list', 'you', 'can', 'delet', 'a', 'node', 'without', 'have', 'to', 'travers', 'the', 'list']","['all', 'the', 'delet', 'and', 'insert', 'oper', 'can', 'be', 'perform', 'in', 'constant', 'time', 'includ', 'those', 'oper', 'perform', 'befor', 'a', 'given', 'locat', 'in', 'the', 'list', 'or', 'at', 'the', 'end', 'of', 'the', 'list']",4.5,5,science,texas
1206,"['what', 'is', 'the', 'main', 'advantag', 'of', 'a', 'doublylink', 'list', 'over', 'a', 'basic', 'link', 'list']",173,"['a', 'doublylink', 'list', 'allow', 'you', 'to', 'delet', 'a', 'node', 'without', 'travers', 'the', 'list', 'to', 'establish', 'a', 'trail', 'pointer']","['all', 'the', 'delet', 'and', 'insert', 'oper', 'can', 'be', 'perform', 'in', 'constant', 'time', 'includ', 'those', 'oper', 'perform', 'befor', 'a', 'given', 'locat', 'in', 'the', 'list', 'or', 'at', 'the', 'end', 'of', 'the', 'list']",4.5,5,science,texas
1207,"['what', 'is', 'the', 'main', 'advantag', 'of', 'a', 'doublylink', 'list', 'over', 'a', 'basic', 'link', 'list']",173,"['a', 'doubli', 'link', 'list', 'allow', 'you', 'to', 'travers', 'the', 'list', 'in', 'either', 'direct', 'each', 'node', 'point', 'to', 'it', 'successor', 'as', 'well', 'as', 'to', 'it', 'predecessor']","['all', 'the', 'delet', 'and', 'insert', 'oper', 'can', 'be', 'perform', 'in', 'constant', 'time', 'includ', 'those', 'oper', 'perform', 'befor', 'a', 'given', 'locat', 'in', 'the', 'list', 'or', 'at', 'the', 'end', 'of', 'the', 'list']",3.5,5,science,texas
1208,"['what', 'is', 'the', 'main', 'advantag', 'of', 'a', 'doublylink', 'list', 'over', 'a', 'basic', 'link', 'list']",173,"['doublylink', 'list', 'can', 'travers', 'backward', 'though', 'they', 'still', 'can', 'not', 'access', 'data', 'at', 'ani', 'point', 'in', 'the', 'list', 'it', 'can', 'be', 'shorter', 'to', 'travers', 'backward']","['all', 'the', 'delet', 'and', 'insert', 'oper', 'can', 'be', 'perform', 'in', 'constant', 'time', 'includ', 'those', 'oper', 'perform', 'befor', 'a', 'given', 'locat', 'in', 'the', 'list', 'or', 'at', 'the', 'end', 'of', 'the', 'list']",3.5,5,science,texas
